word2,total,female_he,female_she,male_he,male_she,female_ratio,female_logratio,male_ratio,male_logratio
shuts,175,0.0023349029069541193,0.0014062719729995782,0.0015809541523295824,0.001519509415531557,0.6022828481695026,-0.7314869204976535,0.9611343967771078,-0.0571899157020642
strides,97,0.001595516986418648,9.492335817747153e-4,9.377228060386248e-4,7.054865143539371e-4,0.5949379353869477,-0.7491889222311124,0.7523401476543358,-0.4105430149216752
lifts,332,0.005020041249951356,0.002953171143299114,0.0042236275148020705,0.002612625882827218,0.5882762703050957,-0.765434252420991,0.618573932874299,-0.6929820563282069
kisses,380,0.008055415028991712,0.0047110111095485865,0.003921386279797886,0.006674987789656482,0.584825374309517,-0.7739221868180503,1.7022010364152447,0.7674014348567569
smacks,53,6.615558236370004e-4,3.86724792574884e-4,6.936048854583217e-4,2.7909356611804107e-4,0.5845686467527527,-0.7745556423895392,0.4023811999732687,-1.3133651936677209
approaches,330,0.003930419893372767,0.0022851919561243145,0.003944635605567438,0.002496336896944701,0.5814116603616486,-0.7823680894998375,0.6328434731515844,-0.6600793858068549
examines,99,9.72876211230883e-4,5.625087891998312e-4,0.0010965931987972348,6.589709200009303e-4,0.5781915342427225,-0.790380609551222,0.6009255945812018,-0.7347417245399573
sings,86,0.001595516986418648,9.140767824497258e-4,6.316066834061812e-4,7.209917124716061e-4,0.572903197039283,-0.8036367062534887,1.1415200811102597,0.190956239031177
decides,74,6.226407751877651e-4,3.5156799324989455e-4,5.734833689822995e-4,5.271767360007443e-4,0.5646401701589088,-0.8245963248891348,0.9192537473863789,-0.12146494222438715
extends,75,6.226407751877651e-4,3.5156799324989455e-4,7.362286493691683e-4,5.969501275302545e-4,0.5646401701589088,-0.8245963248891348,0.8108216490104624,-0.30254348548182325
locks,104,9.339611627816476e-4,5.273519898748418e-4,7.24603986484392e-4,7.364969105892751e-4,0.5646401701589088,-0.8245963248891348,1.0164129984470343,0.023486730597534443
switches,89,9.339611627816476e-4,5.273519898748418e-4,7.672277503952386e-4,7.907651040011163e-4,0.5646401701589088,-0.8245963248891348,1.0306784440392731,0.04359430404610893
gestures,193,0.0029964587305911197,0.0016875263675994938,0.0024101801047769615,0.001682313995767081,0.5631735723143401,-0.8283484597502426,0.6980034365202606,-0.5186939555319
removes,207,0.0017511771802155894,9.843903810997047e-4,0.0021273133079140706,0.0016202932032964052,0.5621306582915357,-0.831022594048568,0.7616617624063932,-0.39277762477009276
points,418,0.006537728139471534,0.0036211503304739135,0.006478812114448681,0.004636054237183016,0.553885119298739,-0.8523413153720394,0.715571644197545,-0.4828318757285544
motions,140,0.001478771841070942,8.086063844747574e-4,0.001658451904894758,8.450332974129577e-4,0.5468094279433643,-0.8708899771630697,0.5095313858176561,-0.9727570794699975
cries,98,0.0011674514534770596,6.328223878498101e-4,7.013546607148392e-4,0.0011861476560016747,0.5420545633525523,-0.8834900139427037,1.6912237451915149,0.7580675377636698
really,105,0.0011674514534770596,6.328223878498101e-4,8.602250534734492e-4,8.760436936482956e-4,0.5420545633525523,-0.8834900139427037,1.0183889554378511,0.026288678219304976
says,323,0.004514145620111297,0.002390662354099283,0.004754487119873523,0.004457744458829823,0.5295935389076661,-0.9170425736537299,0.9375868198688917,-0.09297580567694413
gave,52,4.669805813908238e-4,2.4609759527492617e-4,3.564896617998078e-4,4.3414554729473057e-4,0.5269974921483148,-0.9241319984400493,1.2178348878418013,0.28431854815481455
whips,102,0.0015566019379694128,8.086063844747574e-4,0.0011082178616820112,0.0010388482738838195,0.5194689565461961,-0.9448905586068467,0.9374043767054023,-0.09325656416639388
joins,71,5.448106782892945e-4,2.812543945999156e-4,7.168542112278744e-4,5.504345331772477e-4,0.5162424412881451,-0.9538793418341014,0.7678472478168576,-0.38110875885740686
taps,153,0.0016344320348678834,8.437631837997469e-4,0.0016003285904708764,7.52002108706944e-4,0.5162424412881451,-0.9538793418341014,0.46990481403926987,-1.0895595470780945
wanted,71,5.448106782892945e-4,2.812543945999156e-4,5.463591555844881e-4,4.57403344471234e-4,0.5162424412881451,-0.9538793418341014,0.8371843681870943,-0.2563827208827291
tells,47,8.950461143324124e-4,4.570383912248629e-4,2.944914597476673e-4,2.3257797176503422e-4,0.5106311104045783,-0.969646657692418,0.7897613464387621,-0.34051133568084374
hits,333,0.004747635910806709,0.002390662354099283,0.004727362906475712,0.0036514741567110374,0.5035479550269613,-0.989798916089044,0.7724124906317467,-0.37255660068324215
smells,44,7.004708720862357e-4,3.5156799324989455e-4,3.4873988654329026e-4,2.1707277364736528e-4,0.5019023734745856,-0.9945213263314472,0.6224489426746983,-0.6839725921178476
chews,41,4.280655329415885e-4,2.1094079594993672e-4,4.2623763910846585e-4,1.783097783531929e-4,0.49277687577504764,-1.0209935376926382,0.4183341919924109,-1.2572721753134237
charges,59,5.058956298400591e-4,2.4609759527492617e-4,6.936048854583217e-4,3.643721557652203e-4,0.4864592235215214,-1.0396092158599852,0.5253310110762119,-0.9287013434323957
hauls,42,5.058956298400591e-4,2.4609759527492617e-4,4.146129762236895e-4,2.0156757552969632e-4,0.4864592235215214,-1.0396092158599852,0.4861583864682223,-1.0405016861058318
uses,140,0.001595516986418648,7.73449585149768e-4,0.001712700331690381,9.458170851778058e-4,0.4847642436486241,-1.0446448057572837,0.5522373457149473,-0.8566396396743221
winks,73,8.950461143324124e-4,4.2188159189987344e-4,6.54856009175734e-4,3.7987735388288923e-4,0.47135179421961076,-1.085123875112354,0.5800929495341123,-0.7856440100127532
talks,210,0.003969334941822003,0.0018281535648994515,0.002317182801698751,0.0014652412221197156,0.460569236835502,-1.1185100436069009,0.6323373456101659,-0.6612336678228095
slumps,64,7.783009689847064e-4,3.5156799324989455e-4,5.773582566105583e-4,3.333617595298824e-4,0.451712136127127,-1.1465244197764972,0.577391516814737,-0.7923781836058404
rubs,120,0.001089621356578589,4.921951905498523e-4,9.415976936668837e-4,0.0011008690663544954,0.45171213612712696,-1.1465244197764974,1.16915013042073,0.22546019805312453
took,77,5.448106782892945e-4,2.4609759527492617e-4,7.672277503952386e-4,3.1785656141221347e-4,0.45171213612712696,-1.1465244197764974,0.4142923157412765,-1.2712790333073027
shoves,157,0.0025683931976495313,0.0011250175783996624,0.001890945162590285,9.458170851778058e-4,0.43802388957782007,-1.1909185391349508,0.5001821860778826,-0.999474417845777
staggers,93,0.0011285364050278243,4.921951905498523e-4,9.997210080907653e-4,7.52002108706944e-4,0.43613585557101914,-1.1971504928464654,0.7522119697605367,-0.4107888310819031
produces,71,8.950461143324124e-4,3.86724792574884e-4,6.89729997830063e-4,4.57403344471234e-4,0.4320724780346432,-1.2106547571962127,0.6631628983953949,-0.5925647994503335
draws,167,0.0028797135852434135,0.0011953311770496414,0.002631048699587712,0.0012714262456488539,0.4150868277924951,-1.2685149441551073,0.4832393432505022,-1.0491901774724248
raises,317,0.003268864069735767,0.0013359583743495992,0.00460724138999969,0.0025893680856507143,0.4086919326864482,-1.290914329111672,0.5620213629941556,-0.8313031251173807
coughs,72,7.783009689847064e-4,3.1641119392490505e-4,6.044824700083697e-4,4.6515594353006845e-4,0.40654092251441426,-1.2985275132215472,0.7695110555044348,-0.3779860410995067
immediately,79,7.783009689847064e-4,3.1641119392490505e-4,6.122322452648873e-4,7.52002108706944e-4,0.40654092251441426,-1.2985275132215472,1.2282954949254334,0.29665767616424815
died,52,7.004708720862357e-4,2.812543945999156e-4,3.603645494280666e-4,4.496507454123995e-4,0.40152189877966843,-1.3164494212188096,1.2477663136566535,0.319347766173764
pours,186,0.003502354360431179,0.0013711151736745886,0.0017243249945751574,0.0016125406042375705,0.3914838513101767,-1.3529752972439237,0.9351720872287602,-0.0966962255584449
shows,146,0.0020235825193602366,7.73449585149768e-4,0.0016080783657273939,0.001325694439060695,0.38221796133833824,-1.387532519280292,0.824396663318727,-0.2785894291941661
lunges,73,7.39385920535471e-4,2.812543945999156e-4,6.044824700083697e-4,5.504345331772477e-4,0.38038916726494904,-1.3944519332200829,0.9105880823469146,-0.13512951720334299
pounds,70,7.39385920535471e-4,2.812543945999156e-4,6.393564586626987e-4,4.1864034917706163e-4,0.38038916726494904,-1.3944519332200829,0.6547839526837737,-0.610909129928124
fills,58,8.56131065883177e-4,3.1641119392490505e-4,5.11485166930159e-4,5.271767360007443e-4,0.36958265683128566,-1.4360310369714824,1.0306784440392733,0.04359430404610924
heard,64,8.56131065883177e-4,3.1641119392490505e-4,5.076102793019002e-4,4.1864034917706163e-4,0.36958265683128566,-1.4360310369714824,0.8247278793345241,-0.27800991721975843
snatches,72,0.0014398567926217068,5.273519898748418e-4,6.742304473170278e-4,6.124553256479235e-4,0.36625308334631923,-1.4490871897969284,0.9083768436816719,-0.13863716551740213
crashes,50,5.837257267385298e-4,2.1094079594993672e-4,5.618587060975232e-4,1.3954678305902053e-4,0.36136970890170156,-1.4684525146638596,0.24836632688005206,-2.0094585064183987
fishes,46,7.783009689847064e-4,2.812543945999156e-4,4.0298831333891315e-4,3.4886695764755135e-4,0.36136970890170156,-1.4684525146638596,0.8656999374424892,-0.2080610396571942
grins,124,0.0032299490212865313,0.0011250175783996624,0.001627452803868688,8.760436936482956e-4,0.3483081531582666,-1.5215638511234222,0.5382913050171498,-0.8935409730967119
smashes,79,0.0013231116472740008,4.570383912248629e-4,0.0010849685359124585,3.876299529417237e-4,0.3454269276266265,-1.5335475428857446,0.35727299005563046,-1.4849012450160186
aims,87,0.0012452815503755303,3.86724792574884e-4,0.0010307201091168355,4.4189814635356504e-4,0.31055209358739977,-1.6870928011392001,0.4287275880667566,-1.2218668391822245
gazes,98,0.002218157761606413,6.328223878498101e-4,0.0013872097709166434,9.845800804719781e-4,0.28529187544871176,-1.8094894324989266,0.7097557277306267,-0.4946055083378675
hurls,64,0.0012452815503755303,3.5156799324989455e-4,7.827273009082737e-4,4.0313515105939264e-4,0.2823200850794544,-1.8245963248891348,0.5150390826940573,-0.9572461824564795
knew,66,0.0012452815503755303,3.5156799324989455e-4,5.269847174431941e-4,3.7212475482405476e-4,0.2823200850794544,-1.8245963248891348,0.7061395568158343,-0.5019747583749601
ever,43,6.615558236370004e-4,1.7578399662494728e-4,3.4873988654329026e-4,1.783097783531929e-4,0.2657130212512512,-1.9120591661394744,0.5112973457685022,-0.9677655581184389
yells,86,0.001206366501926295,3.1641119392490505e-4,0.0010345949967450945,3.566195567063858e-4,0.2622844661383318,-1.9307957287210602,0.34469483984393406,-1.536608393476318
fixes,42,5.837257267385298e-4,1.406271972999578e-4,3.371152236585139e-4,3.023513632945445e-4,0.24091313926780103,-2.053415015385016,0.8968784026224101,-0.15701569483225689
disappears,165,0.002801883488344943,6.679791871747996e-4,0.0011934653895037044,0.0016047880051787361,0.23840362740042814,-2.068521907775224,1.3446456171184638,0.42722599895864716
dies,64,4.669805813908238e-4,1.0547039797496836e-4,5.618587060975232e-4,2.9459876423571e-4,0.2258560680635635,-2.146524419776497,0.5243289123023321,-0.9314559944171258
jams,50,3.5023543604311786e-4,7.03135986499789e-5,5.386093803279705e-4,2.713409670592066e-4,0.20076094938983421,-2.3164494212188096,0.5037806190712486,-0.989132473624318
bows,62,0.0022959878585048837,4.2188159189987344e-4,9.222232555255897e-4,6.512183209420959e-4,0.18374730961103472,-2.444204968417182,0.7061395568158343,-0.5019747583749601
chuckles,59,0.0011285364050278243,1.7578399662494728e-4,6.044824700083697e-4,1.240415849413516e-4,0.15576280556107827,-2.682577320016707,0.20520294813451598,-2.284876636708025
strikes,56,7.783009689847064e-4,1.0547039797496836e-4,5.889829194953346e-4,3.9538255200055817e-4,0.1355136408381381,-2.883490013942703,0.6712971444729476,-0.5749765893178669
