word2,total,female,male,female_writer_ratio,female_logratio
spins,216,0.0021467239126376704,0.0024517236593903074,0.8755978286604763,-0.19165971801200155
pounds,70,4.853462759006907e-4,5.602471255210555e-4,0.8663074807377127,-0.20704891958669924
checks,344,0.0035280940825088668,0.004078496276155574,0.8650477635925363,-0.2091483015649745
points,418,0.005040134403584096,0.00583119599911594,0.8643397348242494,-0.21032960957237148
needs,158,0.0012320328542094457,0.0014263172232302102,0.86378600366280045,-0.21125415482987986
staggers,93,7.840209072241927e-4,9.09759093736026e-4,0.8617895799255212,-0.21459244025510224
knocks,195,0.0014933731566175099,0.0017347101363610665,0.8608776332800974,-0.21611991000169598
emerges,72,4.6667911144297183e-4,5.422575389217556e-4,0.8606226339811399,-0.21654731188332565
also,88,5.973492626470039e-4,6.964539954871837e-4,0.8577009630465915,-0.22145335430473662
stays,88,5.78682098189285e-4,6.784644088878838e-4,0.8529291892228237,-0.2295021219224434
twists,89,6.346835915624416e-4,7.452828733995692e-4,0.8516009346456136,-0.23175056171546007
carries,180,0.0013627030054134777,0.0016036431482804525,0.84975451482125,-0.23488197293309615
flips,238,0.0021093895837222326,0.002482562950703393,0.8496822137479221,-0.23500472937145073
may,88,5.78682098189285e-4,6.836042907733981e-4,0.8465161878000956,-0.24039043806517965
holds,674,0.010826955385476946,0.012795735953987777,0.8461377621740263,-0.24103552300197978
decides,74,4.6667911144297183e-4,5.525373026927841e-4,0.8446110500931188,-0.2436409727656007
slides,257,0.0022213925704685457,0.002636759407268821,0.8424707102000952,-0.2473015652499757
moves,578,0.010528280754153444,0.012574721032910664,0.8372576001168328,-0.25625652798511217
has,776,0.018909837595669218,0.022618050237205548,0.8360507381208081,-0.25833759586581584
lunges,73,4.853462759006907e-4,5.808066530631126e-4,0.8356417292071742,-0.2590435572249606
finishes,195,0.001474705992159791,0.0017783991323879378,0.8292322939787065,-0.27015179241048687
punches,121,9.893597162591002e-4,0.0012001624202675823,0.8243548536026627,-0.278662598097328
must,121,9.520253873436625e-4,0.001156473424240711,0.823214236824093,-0.2806601621964067
exits,255,0.00231472839275714,0.0028166552732618202,0.8218003866964433,-0.28314008552451664
presses,248,0.0021840582415531083,0.0026650287576391496,0.8195252059823492,-0.28713977218068615
say,81,4.6667911144297183e-4,5.705268892920841e-4,0.8179791701352276,-0.2898639895262465
gets,727,0.012787007653537427,0.015686919514589556,0.8151382201996333,-0.29488338193750674
motions,140,0.0011200298674631324,0.0013774883453178245,0.8130957124030771,-0.2985029078001189
lowers,174,0.0012133656897517268,0.0014931356877418956,0.812629220313345,-0.2993308533269394
hits,333,0.0035280940825088668,0.004343200193259559,0.8123259176457723,-0.29986941989933913
storms,90,5.040134403584096e-4,6.270655900327411e-4,0.803765105867304,-0.3151541483502829
scans,153,0.0011946985252940078,0.0014905657467991385,0.801506762019401,-0.3192134029657996
immediately,79,5.226806048161285e-4,6.527649994603124e-4,0.8007178774111142,-0.3206340776654268
cracks,67,5.040134403584096e-4,6.296355309754982e-4,0.8004844319658048,-0.3210547497899672
squints,70,4.6667911144297183e-4,5.833765940058697e-4,0.7999620077974474,-0.3219966104670552
uses,140,0.00115736419637857,0.0014468767507722672,0.7999051721308187,-0.3220991146442195
digs,102,6.533507560201606e-4,8.17241219796769e-4,0.7994588870378263,-0.3229042512902539
wipes,231,0.0016240433078215418,0.002037963167606408,0.7968953186376689,-0.32753787280611524
now,106,8.213552361396304e-4,0.0010356861999311255,0.7930541472834644,-0.33450872284153527
examines,99,7.466865783087549e-4,9.431683259918687e-4,0.7916790224306073,-0.33701247090671543
screams,252,0.002053388090349076,0.002598210293127464,0.7903086581484574,-0.33951188132922
wakes,83,5.78682098189285e-4,7.350031096285408e-4,0.7873192515902987,-0.34497933934237957
tears,147,0.001026694045174538,0.0013183797036344105,0.7787544380000881,-0.3607596150332594
rubs,120,7.653537427664737e-4,9.8685732201874e-4,0.7755465006844626,-0.3667148090539377
speaks,326,0.0030987492999813328,0.003998828106930103,0.7749143541856917,-0.36789122659013246
drops,418,0.004125443345155871,0.005360896806591384,0.7695435099745838,-0.37792519607919905
notices,432,0.0050028000746686575,0.006517370230832095,0.7676102319616009,-0.38155415263250003
wanted,71,3.920104536120963e-4,5.114182476086699e-4,0.7665163600342576,-0.3836115107157535
appears,98,6.346835915624416e-4,8.35230806396069e-4,0.7598900647607013,-0.39613737961634254
struggles,231,0.001773380623483293,0.002336076316966236,0.7591278635050364,-0.3975851888140243
crosses,240,0.0022213925704685457,0.002934872556628649,0.7568957518960575,-0.4018334850057645
continues,350,0.003061414971065895,0.004078496276155574,0.7506234562390262,-0.4138387211679636
bangs,72,5.040134403584096e-4,6.733245270023695e-4,0.7485446024107717,-0.4178398123248468
loses,105,6.720179204778794e-4,9.09759093736026e-4,0.7386767827933037,-0.4369848615915505
says,323,0.0034160910957625537,0.004628463637905601,0.7380615605977514,-0.43818694057309865
clutches,81,5.226806048161285e-4,7.118736411437266e-4,0.7342322774816715,-0.4456915569424492
was,584,0.006365503080082135,0.008706959914061174,0.7310821621909918,-0.4518945432588913
tosses,265,0.0019413851036027628,0.0026855882851812064,0.7228900700509909,-0.46815182177801784
arrives,94,6.720179204778794e-4,9.380284441063545e-4,0.716415290709122,-0.4811319652759325
got,123,7.653537427664737e-4,0.0010768052550152397,0.7107633801022283,-0.4925587420321331
blows,110,7.466865783087549e-4,0.001061385609358697,0.7035016978983847,-0.507374189482948
sticks,101,5.973492626470039e-4,8.53220392995369e-4,0.7001113282699587,-0.5143437442977898
fights,100,6.906850849355983e-4,9.894272629614972e-4,0.6980655484146244,-0.518565582904179
recognizes,74,5.040134403584096e-4,7.221534049147551e-4,0.6979312663047053,-0.5188431310083227
removes,207,0.0013440358409557587,0.0019454452936671514,0.6908628298780174,-0.5335288014942843
extends,75,4.6667911144297183e-4,6.836042907733981e-4,0.6826743450000772,-0.55073055867733
then,231,0.0020160537614336382,0.00296057196605622,0.680967659137577,-0.554341812229709
swings,184,0.0015493746499906664,0.0022872474390538506,0.6773970421982788,-0.5619264074577006
ducks,126,8.960238939705058e-4,0.0013312294083481961,0.6730800028541302,-0.5711500999162629
said,172,8.960238939705058e-4,0.001349218994947496,0.6641056028160751,-0.5905154247831939
fires,178,0.0013813701698711966,0.0021407608053166938,0.645270675005115,-0.6320236326874629
scrambles,87,5.040134403584096e-4,8.069614560257405e-4,0.6245818020115356,-0.6790375596790237
took,77,3.7334328915437746e-4,6.116459443761982e-4,0.6103911790588926,-0.7121939813714461
joins,71,3.920104536120963e-4,6.553349404030696e-4,0.5981833554777146,-0.741340327030963
considers,83,4.853462759006907e-4,8.121013379112548e-4,0.5976425025342448,-0.7426453429868759
raises,317,0.0022587268993839835,0.0039114501148763605,0.5774653473895527,-0.7921937191798164
finally,222,0.0013067015120403211,0.0023566358445082933,0.5544774832672382,-0.8507992196009532
dives,104,4.6667911144297183e-4,8.994793299649974e-4,0.5188325022000587,-0.946659235008469
came,122,5.040134403584096e-4,9.791474991904686e-4,0.5147472069071448,-0.9580639982807186
carefully,107,5.413477692738473e-4,0.0010947948416145396,0.4944741687634362,-1.0160329380491313
shouts,81,4.2934478252753405e-4,8.763498614801832e-4,0.48992394635899966,-1.0293702859180247
reacts,68,3.360089602389397e-4,7.247233458575122e-4,0.4636375551574992,-1.1089306639073464
